1300278549	20260421133000	20260421133000	1	phnompenhpost.com	https://phnompenhpost.com/business/cambodia-optimistic-us-tariffs-will-drop-below-36/	6	-1	1343	1319	1	100	2714	1.69902912621359		
1300278550	20260421133000	20260421133000	1	esmmagazine.com	https://www.esmmagazine.com/a-brands/unilever-europe-workers-push-for-magnum-like-job-protections-in-mcmormick-deal-memo-shows-310166	2	342	533	439	1	60	2749	-1.13122171945701		
1300278551	20260421133000	20260421133000	1	esmmagazine.com	https://www.esmmagazine.com/a-brands/unilever-europe-workers-push-for-magnum-like-job-protections-in-mcmormick-deal-memo-shows-310166	2	418	429	504	0	40	2749	-1.13122171945701		
1300278552	20260421133000	20260421133000	1	esmmagazine.com	https://www.esmmagazine.com/a-brands/unilever-europe-workers-push-for-magnum-like-job-protections-in-mcmormick-deal-memo-shows-310166	2	418	429	484	1	60	2749	-1.13122171945701		
1300278553	20260421133000	20260421133000	1	esmmagazine.com	https://www.esmmagazine.com/a-brands/unilever-europe-workers-push-for-magnum-like-job-protections-in-mcmormick-deal-memo-shows-310166	2	429	418	484	1	100	2749	-1.13122171945701		
1300208806	20260421043000	20260421133000	1	asiaone.com	https://www.asiaone.com/asia/japan-scraps-ban-lethal-weapons-exports-change-postwar-pacifist-policy	25	4688	4717	4709	1	100	4954	-1.41206675224647		
1300235884	20260421083000	20260421133000	1	asiaone.com	https://www.asiaone.com/asia/japan-scraps-ban-lethal-weapons-exports-change-postwar-pacifist-policy	25	4688	4760	4726	1	100	4954	-1.41206675224647		
1299046589	20260414013000	20260421133000	1	seattletimes.com	https://www.seattletimes.com/business/no-delegation-from-iran-visits-islamabad-state-television-says-as-talks-speculation-grows/	27	5275	5305	5380	0	20	6256	-3.94866732477789		
1299046589	20260414013000	20260421133000	1	wzzm13.com	https://www.wzzm13.com/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5220	5250	5325	0	40	6036	-3.35365853658536		
1299046589	20260414013000	20260421133000	1	wfaa.com	https://www.wfaa.com/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5220	5250	5325	0	40	6036	-3.35365853658536		
